10.000000 20.000000 0.051250 0.131250 0.223750
20.000000 30.000000 0.068750 0.133750 0.296250
30.000000 40.000000 0.078750 0.141250 0.268750
40.000000 50.000000 0.083750 0.146250 0.281250
50.000000 60.000000 0.086250 0.143750 0.266250
60.000000 70.000000 0.091250 0.146250 0.266250
70.000000 80.000000 0.093750 0.151250 0.278750
80.000000 90.000000 0.093750 0.158750 0.308750
90.000000 100.000000 0.096250 0.163750 0.348750
